,ccaa_iso,fecha,casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida,ccaa_nombre,ocio,compra,parques,transporte,trabajo,residencial,reuniones,host_int,host_ext,aforo_comercial,ocio_nocturno,Pob,Sup,Densidad
3567,ES-ML,2020-08-05,1,1,0,0,0,Melilla,-11.0,-18.0,41.0,-32.0,-33.0,5.0,25,0.75,1.0,0.75,0.75,86487.0,14.24,6073.525280898876
3568,ES-NC,2020-08-05,83,83,0,0,0,Comunidad Foral de Navarra,-7.0,-2.0,86.0,-33.0,-37.0,4.0,25,0.75,1.0,0.75,0.75,654214.0,9801.01,66.74965131144647
3569,ES-PV,2020-08-05,370,370,0,0,0,País Vasco,-22.0,-21.0,121.0,-28.0,-46.0,3.0,25,1.0,1.0,1.0,0.6,2207776.0,7091.91,311.30908316659406
3570,ES-RI,2020-08-05,27,27,0,0,0,La Rioja,0.0,10.0,65.0,3.0,-33.0,1.0,25,1.0,1.0,1.0,0.75,316798.0,5027.69,63.0106470367107
3571,ES-VC,2020-08-05,318,318,0,0,0,Comunitat Valenciana,2.0,5.0,126.0,-28.0,-35.0,3.0,25,0.75,1.0,0.75,0.33,5003769.0,23261.91,215.10568134774832
3572,ES-AN,2020-08-06,357,357,0,0,0,Andalucía,-2.0,0.0,62.0,-25.0,-34.0,4.0,25,0.75,1.0,0.75,0.5,8414240.0,87588.45,96.06563422460381
3573,ES-AR,2020-08-06,505,496,0,0,9,Aragón,-19.0,-7.0,78.0,-39.0,-40.0,5.0,25,0.75,1.0,0.75,0.75,1319291.0,47698.07,27.6592113685103
3574,ES-AS,2020-08-06,38,38,0,0,0,Principado de Asturias,6.0,11.0,308.0,-15.0,-30.0,0.0,25,1.0,1.0,0.5,0.5,1022800.0,10597.42,96.51405719505314
3575,ES-CB,2020-08-06,45,45,0,0,0,Cantabria,40.0,42.0,543.0,19.0,-27.0,1.0,25,0.75,0.75,0.75,0.33,581078.0,5261.12,110.44758530503012
3576,ES-CE,2020-08-06,1,1,0,0,0,Ceuta,-6.0,-9.0,11.0,-6.469387755102041,-35.0,3.0,25,0.75,0.75,0.75,0.33,84777.0,19.87,4266.582788122798
3577,ES-CL,2020-08-06,164,164,0,0,0,Castilla y León,1.0,9.0,116.0,-7.0,-33.0,1.0,25,0.75,0.75,0.75,0.33,2399548.0,93874.95,25.561110818168213
3578,ES-CM,2020-08-06,117,117,0,0,0,Castilla - La Mancha,-5.0,1.0,48.0,-28.0,-33.0,4.0,25,0.75,1.0,0.75,0.75,2032863.0,79406.77,25.600625740097474
3579,ES-CN,2020-08-06,74,74,0,0,0,Canarias,-20.0,-10.0,2.0,-28.0,-37.0,7.0,25,0.7,1.0,0.75,0.7,2153389.0,7445.1,289.2357389423916
3580,ES-CT,2020-08-06,940,937,0,3,0,Cataluña,-13.0,-4.0,64.0,-37.0,-46.0,8.0,25,1.0,1.0,1.0,1.0,7675217.0,32109.05,239.0359415803333
3581,ES-EX,2020-08-06,33,33,0,0,0,Extremadura,-8.0,0.0,38.0,-2.0,-31.0,3.0,25,0.8,0.9,0.75,0.7,1067710.0,41635.33,25.64432658513815
3582,ES-GA,2020-08-06,99,99,0,0,0,Galicia,1.0,12.0,208.0,-5.0,-32.0,2.0,25,0.75,0.8,0.75,0.0,2699499.0,29576.44,91.27193806962569
3583,ES-IB,2020-08-06,163,163,0,0,0,Illes Balears,11.0,9.0,185.0,8.0,-26.0,3.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.2737939503697
3584,ES-MC,2020-08-06,60,60,0,0,0,Murcia,-12.0,1.0,65.0,-21.0,-34.0,2.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756
3585,ES-MD,2020-08-06,1059,1059,0,0,0,Comunidad de Madrid,-37.0,-24.0,-11.0,-50.0,-51.0,9.0,25,0.8,1.0,0.75,0.4,6663394.0,8021.6,830.6814101924803
3586,ES-ML,2020-08-06,2,2,0,0,0,Melilla,-15.0,-16.0,28.0,-34.0,-34.0,6.0,25,0.75,1.0,0.75,0.75,86487.0,14.24,6073.525280898876
3587,ES-NC,2020-08-06,86,86,0,0,0,Comunidad Foral de Navarra,-11.0,-1.0,72.0,-31.0,-37.0,3.0,25,0.75,1.0,0.75,0.75,654214.0,9801.01,66.74965131144647
3588,ES-PV,2020-08-06,340,340,0,0,0,País Vasco,-24.0,-15.0,93.0,-27.0,-45.0,3.0,25,1.0,1.0,1.0,0.6,2207776.0,7091.91,311.30908316659406
3589,ES-RI,2020-08-06,15,15,0,0,0,La Rioja,-3.0,7.0,60.0,-2.0,-34.0,2.0,25,1.0,1.0,1.0,0.75,316798.0,5027.69,63.0106470367107
3590,ES-VC,2020-08-06,283,283,0,0,0,Comunitat Valenciana,1.0,2.0,118.0,-28.0,-36.0,4.0,25,0.75,1.0,0.75,0.33,5003769.0,23261.91,215.10568134774832
3591,ES-AN,2020-08-07,422,422,0,0,0,Andalucía,-12.0,-6.0,53.0,-30.0,-33.0,4.0,25,0.75,1.0,0.75,0.5,8414240.0,87588.45,96.06563422460381
3592,ES-AR,2020-08-07,547,540,0,0,7,Aragón,-30.0,-13.0,62.0,-45.0,-39.0,6.0,25,0.75,1.0,0.75,0.75,1319291.0,47698.07,27.6592113685103
3593,ES-AS,2020-08-07,32,32,0,0,0,Principado de Asturias,-2.0,9.0,197.0,-16.0,-29.0,1.0,25,1.0,1.0,0.5,0.5,1022800.0,10597.42,96.51405719505314
3594,ES-CB,2020-08-07,44,44,0,0,0,Cantabria,28.0,40.0,372.0,11.0,-25.0,3.0,25,0.75,0.75,0.75,0.33,581078.0,5261.12,110.44758530503012
3595,ES-CE,2020-08-07,1,1,0,0,0,Ceuta,-24.0,-22.0,7.0,-5.7959183673469425,-30.0,6.0,25,0.75,0.75,0.75,0.33,84777.0,19.87,4266.582788122798
3596,ES-CL,2020-08-07,235,234,0,1,0,Castilla y León,-10.0,2.0,84.0,-12.0,-32.0,2.0,25,0.75,0.75,0.75,0.33,2399548.0,93874.95,25.561110818168213
3597,ES-CM,2020-08-07,111,111,0,0,0,Castilla - La Mancha,-13.0,-5.0,34.0,-31.0,-32.0,5.0,25,0.75,1.0,0.75,0.75,2032863.0,79406.77,25.600625740097474
3598,ES-CN,2020-08-07,66,66,0,0,0,Canarias,-25.0,-13.0,-1.0,-30.0,-36.0,7.0,25,0.7,1.0,0.75,0.7,2153389.0,7445.1,289.2357389423916
3599,ES-CT,2020-08-07,1113,1111,0,2,0,Cataluña,-21.0,-10.0,52.0,-38.0,-45.0,8.0,25,1.0,1.0,1.0,1.0,7675217.0,32109.05,239.0359415803333
3600,ES-EX,2020-08-07,46,46,0,0,0,Extremadura,-16.0,-6.0,27.0,-7.0,-29.0,3.0,25,0.8,0.9,0.75,0.7,1067710.0,41635.33,25.64432658513815
3601,ES-GA,2020-08-07,114,114,0,0,0,Galicia,-7.0,9.0,129.0,-11.0,-30.0,3.0,25,0.75,0.8,0.75,0.0,2699499.0,29576.44,91.27193806962569
3602,ES-IB,2020-08-07,187,187,0,0,0,Illes Balears,6.0,8.0,159.0,11.0,-24.0,2.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.2737939503697
3603,ES-MC,2020-08-07,107,107,0,0,0,Murcia,-21.0,-2.0,49.0,-28.0,-32.0,2.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756
3604,ES-MD,2020-08-07,1329,1329,0,0,0,Comunidad de Madrid,-48.0,-31.0,-27.0,-52.0,-50.0,8.0,25,0.8,1.0,0.75,0.4,6663394.0,8021.6,830.6814101924803
3605,ES-ML,2020-08-07,6,5,0,0,1,Melilla,-21.0,-26.0,14.0,-30.0,-32.0,7.0,25,0.75,1.0,0.75,0.75,86487.0,14.24,6073.525280898876
3606,ES-NC,2020-08-07,113,113,0,0,0,Comunidad Foral de Navarra,-25.0,-5.0,30.0,-41.0,-37.0,5.0,25,0.75,1.0,0.75,0.75,654214.0,9801.01,66.74965131144647
3607,ES-PV,2020-08-07,258,258,0,0,0,País Vasco,-34.0,-19.0,48.0,-34.0,-45.0,4.0,25,1.0,1.0,1.0,0.6,2207776.0,7091.91,311.30908316659406
3608,ES-RI,2020-08-07,21,20,0,0,1,La Rioja,-18.0,4.0,17.0,-16.0,-35.0,4.0,25,1.0,1.0,1.0,0.75,316798.0,5027.69,63.0106470367107
3609,ES-VC,2020-08-07,306,306,0,0,0,Comunitat Valenciana,-8.0,0.0,96.0,-31.0,-35.0,3.0,25,0.75,1.0,0.75,0.33,5003769.0,23261.91,215.10568134774832
3610,ES-AN,2020-08-08,382,382,0,0,0,Andalucía,-20.0,-10.0,53.0,-23.0,-5.0,-1.0,25,0.75,1.0,0.75,0.5,8414240.0,87588.45,96.06563422460381
3611,ES-AR,2020-08-08,502,492,0,0,10,Aragón,-38.0,-16.0,56.0,-49.0,-7.0,1.0,25,0.75,1.0,0.75,0.75,1319291.0,47698.07,27.6592113685103
3612,ES-AS,2020-08-08,21,21,0,0,0,Principado de Asturias,-15.0,2.0,179.0,-13.0,-1.0,-3.0,25,1.0,1.0,0.5,0.5,1022800.0,10597.42,96.51405719505314
3613,ES-CB,2020-08-08,43,43,0,0,0,Cantabria,13.0,32.0,291.0,28.0,1.0,-1.0,25,0.75,0.75,0.75,0.33,581078.0,5261.12,110.44758530503012
3614,ES-CE,2020-08-08,2,2,0,0,0,Ceuta,-23.0,-22.0,25.0,-5.122448979591837,-4.0,5.333333333333333,25,0.75,0.75,0.75,0.33,84777.0,19.87,4266.582788122798
3615,ES-CL,2020-08-08,181,181,0,0,0,Castilla y León,-15.0,-1.0,68.0,3.0,-1.0,-3.0,25,0.75,0.75,0.75,0.33,2399548.0,93874.95,25.561110818168213
3616,ES-CM,2020-08-08,136,136,0,0,0,Castilla - La Mancha,-14.0,-4.0,36.0,-16.0,-2.0,0.0,25,0.75,1.0,0.75,0.75,2032863.0,79406.77,25.600625740097474
3617,ES-CN,2020-08-08,66,66,0,0,0,Canarias,-30.0,-16.0,4.0,-33.0,-21.0,4.0,25,0.7,1.0,0.75,0.7,2153389.0,7445.1,289.2357389423916
3618,ES-CT,2020-08-08,686,686,0,0,0,Cataluña,-31.0,-16.0,50.0,-34.0,-8.0,0.0,25,1.0,1.0,1.0,1.0,7675217.0,32109.05,239.0359415803333
3619,ES-EX,2020-08-08,20,20,0,0,0,Extremadura,-15.0,-6.0,34.0,8.0,0.0,-1.0,25,0.8,0.9,0.75,0.7,1067710.0,41635.33,25.64432658513815
3620,ES-GA,2020-08-08,79,79,0,0,0,Galicia,-14.0,3.0,109.0,-1.0,-1.0,-3.0,25,0.75,0.8,0.75,0.0,2699499.0,29576.44,91.27193806962569
3621,ES-IB,2020-08-08,187,187,0,0,0,Illes Balears,-1.0,-1.0,151.0,32.0,7.0,0.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.2737939503697
3622,ES-MC,2020-08-08,85,85,0,0,0,Murcia,-31.0,-8.0,57.0,-25.0,-5.0,-1.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756
3623,ES-MD,2020-08-08,977,977,0,0,0,Comunidad de Madrid,-54.0,-36.0,-29.0,-50.0,0.0,-1.0,25,0.8,1.0,0.75,0.4,6663394.0,8021.6,830.6814101924803
3624,ES-ML,2020-08-08,3,3,0,0,0,Melilla,-26.0,-25.0,24.0,-29.5,-3.0,7.0,25,0.75,1.0,0.75,0.75,86487.0,14.24,6073.525280898876
3625,ES-NC,2020-08-08,91,91,0,0,0,Comunidad Foral de Navarra,-32.0,-11.0,36.0,-32.0,-3.0,0.0,25,0.75,1.0,0.75,0.75,654214.0,9801.01,66.74965131144647
3626,ES-PV,2020-08-08,290,290,0,0,0,País Vasco,-45.0,-28.0,49.0,-34.0,-7.0,-3.0,25,1.0,1.0,1.0,0.6,2207776.0,7091.91,311.30908316659406
3627,ES-RI,2020-08-08,13,13,0,0,0,La Rioja,-25.0,-3.0,24.0,3.0,-3.0,-2.0,25,1.0,1.0,1.0,0.75,316798.0,5027.69,63.0106470367107
3628,ES-VC,2020-08-08,276,276,0,0,0,Comunitat Valenciana,-18.0,-7.0,103.0,-31.0,-6.0,-1.0,25,0.75,1.0,0.75,0.33,5003769.0,23261.91,215.10568134774832
3629,ES-AN,2020-08-09,290,290,0,0,0,Andalucía,-17.0,19.0,30.0,-27.0,7.0,-3.0,25,0.75,1.0,0.75,0.5,8414240.0,87588.45,96.06563422460381
3630,ES-AR,2020-08-09,293,277,0,0,16,Aragón,-35.0,-12.0,43.0,-46.0,1.0,-4.0,25,0.75,1.0,0.75,0.75,1319291.0,47698.07,27.6592113685103
3631,ES-AS,2020-08-09,19,19,0,0,0,Principado de Asturias,-4.0,11.5,110.0,-14.0,8.0,-3.0,25,1.0,1.0,0.5,0.5,1022800.0,10597.42,96.51405719505314
3632,ES-CB,2020-08-09,28,28,0,0,0,Cantabria,41.0,43.5,166.0,26.0,13.0,-1.0,25,0.75,0.75,0.75,0.33,581078.0,5261.12,110.44758530503012
3633,ES-CE,2020-08-09,1,1,0,0,0,Ceuta,-16.0,-24.0,20.0,-4.448979591836739,3.0,4.666666666666667,25,0.75,0.75,0.75,0.33,84777.0,19.87,4266.582788122798
3634,ES-CL,2020-08-09,256,255,0,1,0,Castilla y León,-6.0,6.0,88.0,-4.0,8.0,-5.0,25,0.75,0.75,0.75,0.33,2399548.0,93874.95,25.561110818168213
3635,ES-CM,2020-08-09,113,113,0,0,0,Castilla - La Mancha,-12.0,-3.0,38.0,-24.0,5.0,-2.0,25,0.75,1.0,0.75,0.75,2032863.0,79406.77,25.600625740097474
3636,ES-CN,2020-08-09,88,88,0,0,0,Canarias,-32.0,-21.0,4.0,-30.0,-18.0,2.0,25,0.7,1.0,0.75,0.7,2153389.0,7445.1,289.2357389423916
3637,ES-CT,2020-08-09,517,517,0,0,0,Cataluña,-32.0,0.0,39.0,-35.0,4.0,-2.0,25,1.0,1.0,1.0,1.0,7675217.0,32109.05,239.0359415803333
3638,ES-EX,2020-08-09,10,10,0,0,0,Extremadura,-13.0,0.0,21.0,-9.0,4.0,-1.0,25,0.8,0.9,0.75,0.7,1067710.0,41635.33,25.64432658513815
3639,ES-GA,2020-08-09,61,61,0,0,0,Galicia,-7.0,11.5,103.0,4.0,6.0,-4.0,25,0.75,0.8,0.75,0.0,2699499.0,29576.44,91.27193806962569
3640,ES-IB,2020-08-09,166,166,0,0,0,Illes Balears,4.0,42.0,136.0,33.0,25.0,-3.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.2737939503697
3641,ES-MC,2020-08-09,85,85,0,0,0,Murcia,-31.0,-2.0,29.0,-24.0,9.0,-2.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756
3642,ES-MD,2020-08-09,906,906,0,0,0,Comunidad de Madrid,-51.0,-33.0,-33.0,-52.0,17.0,-3.0,25,0.8,1.0,0.75,0.4,6663394.0,8021.6,830.6814101924803
3643,ES-ML,2020-08-09,5,5,0,0,0,Melilla,-19.0,-19.0,28.0,-29.0,5.0,7.0,25,0.75,1.0,0.75,0.75,86487.0,14.24,6073.525280898876
3644,ES-NC,2020-08-09,116,116,0,0,0,Comunidad Foral de Navarra,-24.0,-5.0,32.0,-32.0,10.0,-3.0,25,0.75,1.0,0.75,0.75,654214.0,9801.01,66.74965131144647
3645,ES-PV,2020-08-09,527,527,0,0,0,País Vasco,-38.0,-12.0,18.0,-32.0,7.0,-4.0,25,1.0,1.0,1.0,0.6,2207776.0,7091.91,311.30908316659406
3646,ES-RI,2020-08-09,21,21,0,0,0,La Rioja,-13.0,2.0,22.0,8.0,7.0,-5.0,25,1.0,1.0,1.0,0.75,316798.0,5027.69,63.0106470367107
3647,ES-VC,2020-08-09,230,230,0,0,0,Comunitat Valenciana,-15.0,0.5,56.0,-31.0,9.0,-3.0,25,0.75,1.0,0.75,0.33,5003769.0,23261.91,215.10568134774832
3648,ES-AN,2020-08-10,413,413,0,0,0,Andalucía,2.0,1.0,69.0,-23.0,-36.0,4.0,25,0.75,1.0,0.75,0.5,8414240.0,87588.45,96.06563422460381
3649,ES-AR,2020-08-10,543,523,0,1,19,Aragón,-12.0,0.0,118.0,-34.0,-45.0,4.0,25,0.75,1.0,0.75,0.75,1319291.0,47698.07,27.6592113685103
3650,ES-AS,2020-08-10,15,15,0,0,0,Principado de Asturias,15.0,21.0,212.0,-12.0,-31.0,1.0,25,1.0,1.0,0.5,0.5,1022800.0,10597.42,96.51405719505314
3651,ES-CB,2020-08-10,40,40,0,0,0,Cantabria,56.0,55.0,398.0,23.0,-28.0,4.0,25,0.75,0.75,0.75,0.33,581078.0,5261.12,110.44758530503012
3652,ES-CE,2020-08-10,2,2,0,0,0,Ceuta,-4.0,-11.0,7.0,-3.775510204081634,-36.0,4.0,25,0.75,0.75,0.75,0.33,84777.0,19.87,4266.582788122798
3653,ES-CL,2020-08-10,209,209,0,0,0,Castilla y León,12.0,20.0,145.0,3.0,-34.0,0.0,25,0.75,0.75,0.75,0.33,2399548.0,93874.95,25.561110818168213
3654,ES-CM,2020-08-10,173,173,0,0,0,Castilla - La Mancha,0.0,7.0,61.0,-26.0,-35.0,4.0,25,0.75,1.0,0.75,0.75,2032863.0,79406.77,25.600625740097474
3655,ES-CN,2020-08-10,135,135,0,0,0,Canarias,-19.0,-10.0,7.0,-25.0,-38.0,6.0,25,0.7,1.0,0.75,0.7,2153389.0,7445.1,289.2357389423916
3656,ES-CT,2020-08-10,1034,1032,0,2,0,Cataluña,-10.0,1.0,77.0,-38.0,-52.0,8.0,25,1.0,1.0,1.0,1.0,7675217.0,32109.05,239.0359415803333
3657,ES-EX,2020-08-10,27,26,0,0,1,Extremadura,-1.0,8.0,56.0,3.0,-31.0,1.0,25,0.8,0.9,0.75,0.7,1067710.0,41635.33,25.64432658513815
3658,ES-GA,2020-08-10,105,105,0,0,0,Galicia,8.0,20.0,184.0,-3.0,-33.0,3.0,25,0.75,0.8,0.75,0.0,2699499.0,29576.44,91.27193806962569
3659,ES-IB,2020-08-10,296,296,0,0,0,Illes Balears,18.0,11.0,220.0,19.0,-28.0,3.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.2737939503697
3660,ES-MC,2020-08-10,110,110,0,0,0,Murcia,-10.0,4.0,65.0,-20.0,-33.0,1.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756
3661,ES-MD,2020-08-10,1398,1398,0,0,0,Comunidad de Madrid,-33.0,-21.0,-11.0,-50.0,-54.0,8.0,25,0.8,1.0,0.75,0.4,6663394.0,8021.6,830.6814101924803
3662,ES-ML,2020-08-10,14,13,0,0,1,Melilla,-13.0,-13.0,13.0,-27.0,-33.0,7.0,25,0.75,1.0,0.75,0.75,86487.0,14.24,6073.525280898876
3663,ES-NC,2020-08-10,95,95,0,0,0,Comunidad Foral de Navarra,0.0,8.0,97.0,-31.0,-40.0,4.0,25,0.75,1.0,0.75,0.75,654214.0,9801.01,66.74965131144647
3664,ES-PV,2020-08-10,504,504,0,0,0,País Vasco,-21.0,-8.0,39.0,-31.0,-51.0,4.0,25,1.0,1.0,1.0,0.6,2207776.0,7091.91,311.30908316659406
3665,ES-RI,2020-08-10,53,53,0,0,0,La Rioja,8.0,20.0,78.0,8.0,-37.0,2.0,25,1.0,1.0,1.0,0.75,316798.0,5027.69,63.0106470367107
3666,ES-VC,2020-08-10,338,338,0,0,0,Comunitat Valenciana,5.0,8.0,128.0,-28.0,-42.0,4.0,25,0.75,1.0,0.75,0.33,5003769.0,23261.91,215.10568134774832
3667,ES-AN,2020-08-11,461,461,0,0,0,Andalucía,-2.0,-1.0,72.0,-25.0,-36.0,4.0,25,0.75,1.0,0.75,0.5,8414240.0,87588.45,96.06563422460381
3668,ES-AR,2020-08-11,353,334,0,0,19,Aragón,-16.0,-7.0,113.0,-41.0,-44.0,6.0,25,0.75,1.0,0.75,0.75,1319291.0,47698.07,27.6592113685103
3669,ES-AS,2020-08-11,27,27,0,0,0,Principado de Asturias,2.0,9.0,159.0,-22.0,-33.0,4.0,25,1.0,1.0,0.5,0.5,1022800.0,10597.42,96.51405719505314
3670,ES-CB,2020-08-11,75,75,0,0,0,Cantabria,47.0,46.0,394.0,24.0,-29.0,4.0,25,0.75,0.75,0.75,0.33,581078.0,5261.12,110.44758530503012
3671,ES-CE,2020-08-11,4,4,0,0,0,Ceuta,-11.0,-17.0,20.0,-3.102040816326536,-34.0,3.0,25,0.75,0.75,0.75,0.33,84777.0,19.87,4266.582788122798
3672,ES-CL,2020-08-11,266,265,0,1,0,Castilla y León,6.0,13.0,114.0,-4.0,-36.0,2.0,25,0.75,0.75,0.75,0.33,2399548.0,93874.95,25.561110818168213
3673,ES-CM,2020-08-11,192,192,0,0,0,Castilla - La Mancha,-13.0,-3.0,25.0,-34.0,-37.0,6.0,25,0.75,1.0,0.75,0.75,2032863.0,79406.77,25.600625740097474
3674,ES-CN,2020-08-11,151,151,0,0,0,Canarias,-22.0,-12.0,16.0,-27.0,-37.0,6.0,25,0.7,1.0,0.75,0.7,2153389.0,7445.1,289.2357389423916
3675,ES-CT,2020-08-11,953,948,0,5,0,Cataluña,-13.0,-3.0,81.0,-39.0,-53.0,9.0,25,1.0,1.0,1.0,1.0,7675217.0,32109.05,239.0359415803333
3676,ES-EX,2020-08-11,34,34,0,0,0,Extremadura,-2.0,4.0,59.0,3.0,-31.0,2.0,25,0.8,0.9,0.75,0.7,1067710.0,41635.33,25.64432658513815
3677,ES-GA,2020-08-11,110,110,0,0,0,Galicia,6.0,15.0,167.0,-10.0,-34.0,4.0,25,0.75,0.8,0.75,0.0,2699499.0,29576.44,91.27193806962569
3678,ES-IB,2020-08-11,249,249,0,0,0,Illes Balears,14.0,10.0,196.0,12.0,-28.0,4.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.2737939503697
3679,ES-MC,2020-08-11,111,111,0,0,0,Murcia,-12.0,2.0,70.0,-28.0,-39.0,3.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756
3680,ES-MD,2020-08-11,1880,1880,0,0,0,Comunidad de Madrid,-47.0,-35.0,-53.0,-57.0,-56.0,12.0,25,0.8,1.0,0.75,0.4,6663394.0,8021.6,830.6814101924803
3681,ES-ML,2020-08-11,9,7,0,0,2,Melilla,-13.0,-21.0,21.0,-26.0,-34.0,6.0,25,0.75,1.0,0.75,0.75,86487.0,14.24,6073.525280898876
3682,ES-NC,2020-08-11,122,122,0,0,0,Comunidad Foral de Navarra,-3.0,2.0,86.0,-33.0,-40.0,5.0,25,0.75,1.0,0.75,0.75,654214.0,9801.01,66.74965131144647
3683,ES-PV,2020-08-11,561,561,0,0,0,País Vasco,-24.0,-16.0,56.0,-35.0,-52.0,7.0,25,1.0,1.0,1.0,0.6,2207776.0,7091.91,311.30908316659406
3684,ES-RI,2020-08-11,75,75,0,0,0,La Rioja,5.0,16.0,50.0,9.0,-38.0,3.0,25,1.0,1.0,1.0,0.75,316798.0,5027.69,63.0106470367107
3685,ES-VC,2020-08-11,338,338,0,0,0,Comunitat Valenciana,4.0,7.0,129.0,-31.0,-42.0,5.0,25,0.75,1.0,0.75,0.33,5003769.0,23261.91,215.10568134774832
3686,ES-AN,2020-08-12,515,515,0,0,0,Andalucía,1.0,1.0,80.0,-25.0,-35.0,4.0,25,0.75,1.0,0.75,0.5,8414240.0,87588.45,96.06563422460381
3687,ES-AR,2020-08-12,440,401,0,0,39,Aragón,-16.0,-2.0,112.0,-39.0,-43.0,6.0,25,0.75,1.0,0.75,0.75,1319291.0,47698.07,27.6592113685103
3688,ES-AS,2020-08-12,45,45,0,0,0,Principado de Asturias,2.0,7.0,116.0,-27.0,-33.0,6.0,25,1.0,1.0,0.5,0.5,1022800.0,10597.42,96.51405719505314
3689,ES-CB,2020-08-12,49,49,0,0,0,Cantabria,35.0,42.0,314.0,6.0,-28.0,6.0,25,0.75,0.75,0.75,0.33,581078.0,5261.12,110.44758530503012
3690,ES-CE,2020-08-12,2,2,0,0,0,Ceuta,-11.0,-15.0,24.0,-2.4285714285714306,-32.0,4.0,25,0.75,0.75,0.75,0.33,84777.0,19.87,4266.582788122798
3691,ES-CL,2020-08-12,311,311,0,0,0,Castilla y León,8.0,16.0,129.0,-5.0,-35.0,3.0,25,0.75,0.75,0.75,0.33,2399548.0,93874.95,25.561110818168213
3692,ES-CM,2020-08-12,193,193,0,0,0,Castilla - La Mancha,1.0,4.0,69.0,-25.0,-35.0,4.0,25,0.75,1.0,0.75,0.75,2032863.0,79406.77,25.600625740097474
3693,ES-CN,2020-08-12,178,178,0,0,0,Canarias,-20.0,-12.0,11.0,-28.0,-37.0,6.0,25,0.7,1.0,0.75,0.7,2153389.0,7445.1,289.2357389423916
3694,ES-CT,2020-08-12,1007,1006,0,1,0,Cataluña,-14.0,-4.0,71.0,-41.0,-52.0,9.0,25,1.0,1.0,1.0,1.0,7675217.0,32109.05,239.0359415803333
3695,ES-EX,2020-08-12,71,71,0,0,0,Extremadura,1.0,7.0,65.0,6.0,-30.0,2.0,25,0.8,0.9,0.75,0.7,1067710.0,41635.33,25.64432658513815
3696,ES-GA,2020-08-12,146,146,0,0,0,Galicia,2.0,13.0,114.0,-13.0,-34.0,6.0,25,0.75,0.8,0.75,0.0,2699499.0,29576.44,91.27193806962569
3697,ES-IB,2020-08-12,267,267,0,0,0,Illes Balears,16.0,10.0,201.0,10.0,-28.0,5.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.2737939503697
3698,ES-MC,2020-08-12,122,122,0,0,0,Murcia,-12.0,0.0,85.0,-28.0,-38.0,3.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756
3699,ES-MD,2020-08-12,1668,1668,0,0,0,Comunidad de Madrid,-35.0,-21.0,-2.0,-51.0,-53.0,10.0,25,0.8,1.0,0.75,0.4,6663394.0,8021.6,830.6814101924803
3700,ES-ML,2020-08-12,8,8,0,0,0,Melilla,-12.0,-21.0,20.0,-26.0,-35.0,6.0,25,0.75,1.0,0.75,0.75,86487.0,14.24,6073.525280898876
3701,ES-NC,2020-08-12,94,94,0,0,0,Comunidad Foral de Navarra,-2.0,1.0,79.0,-35.0,-39.0,6.0,25,0.75,1.0,0.75,0.75,654214.0,9801.01,66.74965131144647
3702,ES-PV,2020-08-12,597,597,0,0,0,País Vasco,-26.0,-19.0,45.0,-38.0,-51.0,8.0,25,1.0,1.0,1.0,0.6,2207776.0,7091.91,311.30908316659406
3703,ES-RI,2020-08-12,57,56,0,0,1,La Rioja,2.0,9.0,50.0,5.0,-38.0,5.0,25,1.0,1.0,1.0,0.75,316798.0,5027.69,63.0106470367107
3704,ES-VC,2020-08-12,396,396,0,0,0,Comunitat Valenciana,1.0,4.0,131.0,-31.0,-42.0,5.0,25,0.75,1.0,0.75,0.33,5003769.0,23261.91,215.10568134774832
3705,ES-AN,2020-08-13,556,556,0,0,0,Andalucía,-1.0,-1.0,73.0,-26.0,-36.0,4.0,25,0.75,1.0,0.75,0.5,8414240.0,87588.45,96.06563422460381
3706,ES-AR,2020-08-13,426,373,0,0,53,Aragón,-18.0,-6.0,99.0,-41.0,-45.0,5.0,25,0.75,1.0,0.75,0.75,1319291.0,47698.07,27.6592113685103
3707,ES-AS,2020-08-13,27,27,0,0,0,Principado de Asturias,10.0,13.0,253.0,-14.0,-31.0,2.0,25,1.0,1.0,0.5,0.5,1022800.0,10597.42,96.51405719505314
3708,ES-CB,2020-08-13,45,45,0,0,0,Cantabria,48.0,49.0,402.0,19.0,-29.0,4.0,25,0.75,0.75,0.75,0.33,581078.0,5261.12,110.44758530503012
