,ccaa_iso,fecha,casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida,ccaa_nombre,ocio,compra,parques,transporte,trabajo,residencial,reuniones,host_int,host_ext,aforo_comercial,ocio_nocturno,Pob,Sup,Densidad,ccaa_iso_txt,dia_sem,dia_year,dia_mes,is_weekend,XGBoost,AdaBoost,RandomForest,GradientBoosting,predict,casos_acum,predict_acum
3184,11,2020-07-16,7,7,0,0,0,Illes Balears,4.0,4.0,117.0,-4.0,-22.0,3.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,3,198,16,0,12.0,10.0,6.0,8.0,12.0,2449,2447.0
3203,11,2020-07-17,6,6,0,0,0,Illes Balears,0.0,4.0,101.0,2.0,-20.0,2.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,4,199,17,0,16.0,23.0,8.0,9.0,16.0,2455,2463.0
3222,11,2020-07-18,7,7,0,0,0,Illes Balears,-6.0,-4.0,108.0,18.0,7.0,0.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,5,200,18,1,2.0,21.0,7.0,15.0,2.0,2462,2465.0
3241,11,2020-07-19,5,5,0,0,0,Illes Balears,-6.0,31.0,107.0,17.0,20.0,-3.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,6,201,19,1,86.0,14.0,25.0,53.0,86.0,2467,2551.0
3260,11,2020-07-20,15,15,0,0,0,Illes Balears,8.0,5.0,161.0,8.0,-23.0,3.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,0,202,20,0,13.0,22.0,7.0,9.0,13.0,2482,2564.0
3279,11,2020-07-21,14,14,0,0,0,Illes Balears,4.0,4.0,145.0,4.0,-23.0,3.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,1,203,21,0,15.0,21.0,28.0,15.0,15.0,2496,2579.0
3298,11,2020-07-22,13,13,0,0,0,Illes Balears,4.0,5.0,155.0,3.0,-20.0,3.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,2,204,22,0,12.0,40.0,17.0,12.0,12.0,2509,2591.0
3317,11,2020-07-23,21,21,0,0,0,Illes Balears,4.0,5.0,152.0,0.0,-21.0,3.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,3,205,23,0,23.0,29.0,7.0,10.0,23.0,2530,2614.0
3336,11,2020-07-24,26,26,0,0,0,Illes Balears,0.0,5.0,127.0,5.0,-20.0,1.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,4,206,24,0,17.0,17.0,6.0,9.0,17.0,2556,2631.0
3355,11,2020-07-25,22,22,0,0,0,Illes Balears,-6.0,-3.0,127.0,26.0,7.0,-1.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,5,207,25,1,2.0,27.0,7.0,11.0,2.0,2578,2633.0
3374,11,2020-07-26,47,47,0,0,0,Illes Balears,-4.0,35.0,114.0,23.0,23.0,-3.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,6,208,26,1,68.0,30.0,25.0,84.0,68.0,2625,2701.0
3393,11,2020-07-27,40,40,0,0,0,Illes Balears,9.0,7.0,174.0,10.0,-23.0,3.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,0,209,27,0,20.0,40.0,18.0,11.0,20.0,2665,2721.0
3412,11,2020-07-28,52,52,0,0,0,Illes Balears,4.0,5.0,154.0,5.0,-21.0,3.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,1,210,28,0,21.0,40.0,17.0,29.0,21.0,2717,2742.0
3431,11,2020-07-29,55,55,0,0,0,Illes Balears,5.0,6.0,173.0,5.0,-22.0,3.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,2,211,29,0,26.0,40.0,9.0,15.0,26.0,2772,2768.0
3450,11,2020-07-30,76,76,0,0,0,Illes Balears,5.0,4.0,150.0,-1.0,-24.0,3.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,3,212,30,0,29.0,48.0,23.0,21.0,29.0,2848,2797.0
3469,11,2020-07-31,78,78,0,0,0,Illes Balears,1.0,6.0,122.0,6.0,-21.0,2.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,4,213,31,0,32.0,77.0,50.0,42.0,32.0,2926,2829.0
3488,11,2020-08-01,110,110,0,0,0,Illes Balears,-5.0,-1.0,120.0,31.0,8.0,-1.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,5,214,1,1,26.0,92.0,24.0,35.0,26.0,3036,2855.0
3507,11,2020-08-02,95,95,0,0,0,Illes Balears,-1.0,40.0,111.0,28.0,25.0,-3.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,6,215,2,1,175.0,154.0,74.0,180.0,175.0,3131,3030.0
3526,11,2020-08-03,146,146,0,0,0,Illes Balears,19.0,15.0,174.0,18.0,-26.0,4.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,0,216,3,0,91.0,162.0,68.0,124.0,91.0,3277,3121.0
3545,11,2020-08-04,171,171,0,0,0,Illes Balears,15.0,11.0,160.0,12.0,-25.0,4.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,1,217,4,0,70.0,162.0,91.0,133.0,70.0,3448,3191.0
3564,11,2020-08-05,159,159,0,0,0,Illes Balears,11.0,7.0,206.0,9.0,-28.0,4.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,2,218,5,0,97.0,162.0,94.0,136.0,97.0,3607,3288.0
3583,11,2020-08-06,163,163,0,0,0,Illes Balears,11.0,9.0,185.0,8.0,-26.0,3.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,3,219,6,0,118.0,270.0,150.0,233.0,118.0,3770,3406.0
3602,11,2020-08-07,187,187,0,0,0,Illes Balears,6.0,8.0,159.0,11.0,-24.0,2.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,4,220,7,0,158.0,291.0,162.0,272.0,158.0,3957,3564.0
3621,11,2020-08-08,187,187,0,0,0,Illes Balears,-1.0,-1.0,151.0,32.0,7.0,0.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,5,221,8,1,219.0,291.0,177.0,322.0,219.0,4144,3783.0
3640,11,2020-08-09,166,166,0,0,0,Illes Balears,4.0,42.0,136.0,33.0,25.0,-3.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,6,222,9,1,426.0,408.0,184.0,493.0,426.0,4310,4209.0
3659,11,2020-08-10,296,296,0,0,0,Illes Balears,18.0,11.0,220.0,19.0,-28.0,3.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,0,223,10,0,261.0,397.0,258.0,449.0,261.0,4606,4470.0
3678,11,2020-08-11,249,249,0,0,0,Illes Balears,14.0,10.0,196.0,12.0,-28.0,4.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,1,224,11,0,295.0,496.0,414.0,583.0,295.0,4855,4765.0
3697,11,2020-08-12,267,267,0,0,0,Illes Balears,16.0,10.0,201.0,10.0,-28.0,5.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,2,225,12,0,270.0,553.0,267.0,502.0,270.0,5122,5035.0
3716,11,2020-08-13,287,287,0,0,0,Illes Balears,10.0,6.0,194.0,7.0,-28.0,4.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,3,226,13,0,274.0,429.0,408.0,579.0,274.0,5409,5309.0
3735,11,2020-08-14,269,269,0,0,0,Illes Balears,5.0,11.0,154.0,12.0,-26.0,3.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,4,227,14,0,301.0,553.0,483.0,583.0,301.0,5678,5610.0
3754,11,2020-08-15,198,198,0,0,0,Illes Balears,-9.0,-15.0,151.0,29.0,-4.0,2.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,5,228,15,1,306.0,535.0,488.0,556.0,306.0,5876,5916.0
3773,11,2020-08-16,199,199,0,0,0,Illes Balears,1.0,43.0,127.0,31.0,25.0,-2.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,6,229,16,1,510.0,795.0,417.0,782.0,510.0,6075,6426.0
3792,11,2020-08-17,331,331,0,0,0,Illes Balears,15.0,12.0,208.0,15.0,-29.0,5.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,0,230,17,0,542.0,708.0,610.0,670.0,542.0,6406,6968.0
3811,11,2020-08-18,283,283,0,0,0,Illes Balears,9.0,6.0,185.0,6.0,-28.0,5.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,1,231,18,0,412.0,614.0,570.0,676.0,412.0,6689,7380.0
3830,11,2020-08-19,266,266,0,0,0,Illes Balears,8.0,5.0,210.0,4.0,-29.0,5.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,2,232,19,0,426.0,795.0,592.0,674.0,426.0,6955,7806.0
3849,11,2020-08-20,246,246,0,0,0,Illes Balears,5.0,4.0,180.0,-1.0,-29.0,6.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,3,233,20,0,535.0,745.0,600.0,656.0,535.0,7201,8341.0
3868,11,2020-08-21,176,176,0,0,0,Illes Balears,-2.0,4.0,144.0,3.0,-27.0,5.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,4,234,21,0,548.0,658.0,615.0,686.0,548.0,7377,8889.0
3887,11,2020-08-22,101,101,0,0,0,Illes Balears,-9.0,-6.0,131.0,16.0,4.0,2.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,5,235,22,1,314.0,470.0,464.0,628.0,314.0,7478,9203.0
3906,11,2020-08-23,54,54,0,0,0,Illes Balears,-3.0,33.0,108.0,16.0,24.0,-1.0,25,0.75,1.0,0.75,0.75,1149460.0,4991.71,230.27379395036968,ES-IB,6,236,23,1,514.0,845.0,492.0,776.0,514.0,7532,9717.0
3166,12,2020-07-15,32,32,0,0,0,Murcia,-10.0,-1.0,54.0,-11.0,-23.0,1.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,2,197,15,0,11.0,23.0,20.0,13.0,20.0,2682,2670.0
3185,12,2020-07-16,23,23,0,0,0,Murcia,-10.0,-1.0,47.0,-11.0,-25.0,2.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,3,198,16,0,12.0,17.0,6.0,8.0,6.0,2705,2676.0
3204,12,2020-07-17,31,31,0,0,0,Murcia,-18.0,-3.0,38.0,-15.0,-23.0,1.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,4,199,17,0,9.0,18.0,8.0,9.0,8.0,2736,2684.0
3223,12,2020-07-18,21,21,0,0,0,Murcia,-28.0,-9.0,52.0,-11.0,0.0,-2.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,5,200,18,1,11.0,21.0,19.0,13.0,19.0,2757,2703.0
3242,12,2020-07-19,25,25,0,0,0,Murcia,-31.0,-5.5,24.0,-16.0,11.0,-4.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,6,201,19,1,20.0,18.0,10.0,28.0,10.0,2782,2713.0
3261,12,2020-07-20,38,38,0,0,0,Murcia,-12.0,-2.0,48.0,-10.0,-20.0,0.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,0,202,20,0,14.0,35.0,9.0,9.0,9.0,2820,2722.0
3280,12,2020-07-21,47,47,0,0,0,Murcia,-12.0,-1.0,58.0,-16.0,-27.0,2.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,1,203,21,0,14.0,34.0,23.0,19.0,23.0,2867,2745.0
3299,12,2020-07-22,60,60,0,0,0,Murcia,-13.0,-3.0,57.0,-15.0,-25.0,2.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,2,204,22,0,36.0,77.0,46.0,34.0,46.0,2927,2791.0
3318,12,2020-07-23,46,46,0,0,0,Murcia,-15.0,-3.0,56.0,-14.0,-25.0,2.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,3,205,23,0,23.0,45.0,24.0,28.0,24.0,2973,2815.0
3337,12,2020-07-24,58,58,0,0,0,Murcia,-22.0,-4.0,46.0,-17.0,-23.0,2.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,4,206,24,0,35.0,55.0,46.0,34.0,46.0,3031,2861.0
3356,12,2020-07-25,67,67,0,0,0,Murcia,-31.0,-9.0,57.0,-12.0,0.0,-2.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,5,207,25,1,33.0,44.0,24.0,36.0,24.0,3098,2885.0
3375,12,2020-07-26,50,50,0,0,0,Murcia,-33.0,-5.0,24.0,-20.0,13.0,-3.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,6,208,26,1,36.0,50.0,31.0,43.0,31.0,3148,2916.0
3394,12,2020-07-27,60,60,0,0,0,Murcia,-13.0,-1.0,47.0,-10.0,-21.0,1.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,0,209,27,0,39.0,90.0,64.0,43.0,64.0,3208,2980.0
3413,12,2020-07-28,73,73,0,0,0,Murcia,-15.0,-2.0,60.0,-17.0,-26.0,3.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,1,210,28,0,40.0,80.0,71.0,56.0,71.0,3281,3051.0
3432,12,2020-07-29,90,90,0,0,0,Murcia,-15.0,-4.0,58.0,-16.0,-26.0,2.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,2,211,29,0,62.0,90.0,88.0,69.0,88.0,3371,3139.0
3451,12,2020-07-30,63,63,0,0,0,Murcia,-15.0,-2.0,43.0,-20.0,-28.0,2.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,3,212,30,0,50.0,77.0,68.0,50.0,68.0,3434,3207.0
3470,12,2020-07-31,54,54,0,0,0,Murcia,-22.0,-4.0,32.0,-25.0,-25.0,2.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,4,213,31,0,62.0,64.0,80.0,70.0,80.0,3488,3287.0
3489,12,2020-08-01,80,80,0,0,0,Murcia,-33.0,-7.0,39.0,-22.0,-4.0,-1.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,5,214,1,1,82.0,87.0,86.0,90.0,86.0,3568,3373.0
3508,12,2020-08-02,59,59,0,0,0,Murcia,-33.0,-2.5,18.0,-22.0,9.0,-2.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,6,215,2,1,65.0,90.0,73.0,67.0,73.0,3627,3446.0
3527,12,2020-08-03,75,75,0,0,0,Murcia,-11.0,2.0,52.0,-15.0,-27.0,1.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,0,216,3,0,67.0,90.0,93.0,77.0,93.0,3702,3539.0
3546,12,2020-08-04,94,94,0,0,0,Murcia,-11.0,0.0,75.0,-21.0,-34.0,3.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,1,217,4,0,90.0,99.0,103.0,115.0,103.0,3796,3642.0
3565,12,2020-08-05,61,61,0,0,0,Murcia,-10.0,1.0,76.0,-21.0,-33.0,2.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,2,218,5,0,127.0,228.0,125.0,161.0,125.0,3857,3767.0
3584,12,2020-08-06,60,60,0,0,0,Murcia,-12.0,1.0,65.0,-21.0,-34.0,2.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,3,219,6,0,66.0,80.0,91.0,71.0,91.0,3917,3858.0
3603,12,2020-08-07,107,107,0,0,0,Murcia,-21.0,-2.0,49.0,-28.0,-32.0,2.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,4,220,7,0,64.0,75.0,75.0,64.0,75.0,4024,3933.0
3622,12,2020-08-08,85,85,0,0,0,Murcia,-31.0,-8.0,57.0,-25.0,-5.0,-1.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,5,221,8,1,105.0,154.0,107.0,141.0,107.0,4109,4040.0
3641,12,2020-08-09,85,85,0,0,0,Murcia,-31.0,-2.0,29.0,-24.0,9.0,-2.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,6,222,9,1,79.0,117.0,84.0,87.0,84.0,4194,4124.0
3660,12,2020-08-10,110,110,0,0,0,Murcia,-10.0,4.0,65.0,-20.0,-33.0,1.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,0,223,10,0,96.0,226.0,132.0,121.0,132.0,4304,4256.0
3679,12,2020-08-11,111,111,0,0,0,Murcia,-12.0,2.0,70.0,-28.0,-39.0,3.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,1,224,11,0,128.0,226.0,133.0,146.0,133.0,4415,4389.0
3698,12,2020-08-12,122,122,0,0,0,Murcia,-12.0,0.0,85.0,-28.0,-38.0,3.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,2,225,12,0,70.0,120.0,99.0,77.0,99.0,4537,4488.0
3717,12,2020-08-13,160,160,0,0,0,Murcia,-14.0,1.0,76.0,-25.0,-39.0,3.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,3,226,13,0,71.0,95.0,102.0,77.0,102.0,4697,4590.0
3736,12,2020-08-14,136,136,0,0,0,Murcia,-23.0,5.0,56.0,-30.0,-37.0,4.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,4,227,14,0,91.0,226.0,99.0,105.0,99.0,4833,4689.0
3755,12,2020-08-15,143,143,0,0,0,Murcia,-36.0,-27.0,63.0,-31.0,-20.0,0.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,5,228,15,1,105.0,226.0,105.0,109.0,105.0,4976,4794.0
3774,12,2020-08-16,88,88,0,0,0,Murcia,-31.0,-9.0,31.0,-26.0,8.0,-3.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,6,229,16,1,102.0,128.0,105.0,110.0,105.0,5064,4899.0
3793,12,2020-08-17,115,115,0,0,0,Murcia,-11.0,9.0,70.0,-22.0,-35.0,2.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,0,230,17,0,193.0,226.0,145.0,159.0,145.0,5179,5044.0
3812,12,2020-08-18,102,102,0,0,0,Murcia,-13.0,3.0,93.0,-30.0,-40.0,4.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,1,231,18,0,132.0,234.0,124.0,149.0,124.0,5281,5168.0
3831,12,2020-08-19,77,77,0,0,0,Murcia,-14.0,-1.0,94.0,-30.0,-40.0,4.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,2,232,19,0,158.0,226.0,130.0,159.0,130.0,5358,5298.0
3850,12,2020-08-20,86,86,0,0,0,Murcia,-16.0,-1.0,82.0,-31.0,-41.0,5.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,3,233,20,0,195.0,233.0,194.0,274.0,194.0,5444,5492.0
3869,12,2020-08-21,102,102,0,0,0,Murcia,-25.0,-6.0,62.0,-35.0,-40.0,6.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,4,234,21,0,116.0,206.0,99.0,123.0,99.0,5546,5591.0
3888,12,2020-08-22,63,63,0,0,0,Murcia,-34.0,-12.0,63.0,-33.0,-11.0,1.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,5,235,22,1,188.0,206.0,136.0,193.0,136.0,5609,5727.0
3907,12,2020-08-23,47,47,0,0,0,Murcia,-33.0,-7.0,26.0,-32.0,7.0,-1.0,25,0.75,0.75,0.75,0.75,1493898.0,11313.87,132.04129091106756,ES-MC,6,236,23,1,108.0,128.0,105.0,126.0,105.0,5656,5832.0
3167,13,2020-07-15,117,117,0,0,0,Comunidad de Madrid,-24.0,-12.0,11.0,-39.0,-40.0,8.0,25,0.8,1.0,0.75,0.4,6663394.0,8021.6,830.6814101924804,ES-MD,2,197,15,0,92.0,99.0,87.0,116.0,92.0,73871,73846.0
3186,13,2020-07-16,97,97,0,0,0,Comunidad de Madrid,-27.0,-13.0,3.0,-41.0,-42.0,8.0,25,0.8,1.0,0.75,0.4,6663394.0,8021.6,830.6814101924804,ES-MD,3,198,16,0,92.0,99.0,84.0,112.0,92.0,73968,73938.0
3205,13,2020-07-17,154,154,0,0,0,Comunidad de Madrid,-37.0,-20.0,-9.0,-42.0,-41.0,7.0,25,0.8,1.0,0.75,0.4,6663394.0,8021.6,830.6814101924804,ES-MD,4,199,17,0,80.0,91.0,81.0,105.0,80.0,74122,74018.0
3224,13,2020-07-18,110,110,0,0,0,Comunidad de Madrid,-46.0,-28.0,-14.0,-41.0,4.0,-1.0,25,0.8,1.0,0.75,0.4,6663394.0,8021.6,830.6814101924804,ES-MD,5,200,18,1,50.0,66.0,61.0,85.0,50.0,74232,74068.0
3243,13,2020-07-19,106,106,0,0,0,Comunidad de Madrid,-43.0,-25.0,-18.0,-44.0,16.0,-4.0,25,0.8,1.0,0.75,0.4,6663394.0,8021.6,830.6814101924804,ES-MD,6,201,19,1,62.0,84.0,69.0,98.0,62.0,74338,74130.0
3262,13,2020-07-20,173,173,0,0,0,Comunidad de Madrid,-25.0,-14.0,6.0,-40.0,-44.0,7.0,25,0.8,1.0,0.75,0.4,6663394.0,8021.6,830.6814101924804,ES-MD,0,202,20,0,89.0,99.0,93.0,145.0,89.0,74511,74219.0
3281,13,2020-07-21,220,220,0,0,0,Comunidad de Madrid,-28.0,-16.0,5.0,-42.0,-44.0,8.0,25,0.8,1.0,0.75,0.4,6663394.0,8021.6,830.6814101924804,ES-MD,1,203,21,0,88.0,113.0,89.0,148.0,88.0,74731,74307.0
3300,13,2020-07-22,207,207,0,0,0,Comunidad de Madrid,-28.0,-16.0,4.0,-42.0,-41.0,9.0,25,0.8,1.0,0.75,0.4,6663394.0,8021.6,830.6814101924804,ES-MD,2,204,22,0,99.0,113.0,89.0,148.0,99.0,74938,74406.0
3319,13,2020-07-23,207,207,0,0,0,Comunidad de Madrid,-30.0,-17.0,0.0,-43.0,-41.0,9.0,25,0.8,1.0,0.75,0.4,6663394.0,8021.6,830.6814101924804,ES-MD,3,205,23,0,88.0,121.0,89.0,145.0,88.0,75145,74494.0
3338,13,2020-07-24,322,322,0,0,0,Comunidad de Madrid,-41.0,-24.0,-12.0,-44.0,-40.0,7.0,25,0.8,1.0,0.75,0.4,6663394.0,8021.6,830.6814101924804,ES-MD,4,206,24,0,130.0,205.0,121.0,226.0,130.0,75467,74624.0
3357,13,2020-07-25,269,269,0,0,0,Comunidad de Madrid,-48.0,-30.0,-18.0,-43.0,5.0,-1.0,25,0.8,1.0,0.75,0.4,6663394.0,8021.6,830.6814101924804,ES-MD,5,207,25,1,125.0,116.0,96.0,168.0,125.0,75736,74749.0
3376,13,2020-07-26,223,223,0,0,0,Comunidad de Madrid,-45.0,-26.0,-23.0,-46.0,20.0,-4.0,25,0.8,1.0,0.75,0.4,6663394.0,8021.6,830.6814101924804,ES-MD,6,208,26,1,142.0,116.0,96.0,157.0,142.0,75959,74891.0
3395,13,2020-07-27,468,468,0,0,0,Comunidad de Madrid,-27.0,-16.0,-1.0,-43.0,-45.0,7.0,25,0.8,1.0,0.75,0.4,6663394.0,8021.6,830.6814101924804,ES-MD,0,209,27,0,159.0,192.0,158.0,257.0,159.0,76427,75050.0
3414,13,2020-07-28,547,547,0,0,0,Comunidad de Madrid,-30.0,-17.0,-1.0,-44.0,-43.0,8.0,25,0.8,1.0,0.75,0.4,6663394.0,8021.6,830.6814101924804,ES-MD,1,210,28,0,203.0,216.0,215.0,271.0,203.0,76974,75253.0
3433,13,2020-07-29,501,501,0,0,0,Comunidad de Madrid,-28.0,-17.0,-1.0,-44.0,-43.0,9.0,25,0.8,1.0,0.75,0.4,6663394.0,8021.6,830.6814101924804,ES-MD,2,211,29,0,208.0,205.0,187.0,271.0,208.0,77475,75461.0
3452,13,2020-07-30,548,548,0,0,0,Comunidad de Madrid,-30.0,-16.0,-11.0,-45.0,-44.0,8.0,25,0.8,1.0,0.75,0.4,6663394.0,8021.6,830.6814101924804,ES-MD,3,212,30,0,208.0,205.0,187.0,271.0,208.0,78023,75669.0
3471,13,2020-07-31,703,703,0,0,0,Comunidad de Madrid,-40.0,-23.0,-19.0,-46.0,-43.0,7.0,25,0.8,1.0,0.75,0.4,6663394.0,8021.6,830.6814101924804,ES-MD,4,213,31,0,339.0,368.0,317.0,363.0,339.0,78726,76008.0
3490,13,2020-08-01,643,643,0,0,0,Comunidad de Madrid,-49.0,-28.0,-27.0,-45.0,2.0,-2.0,25,0.8,1.0,0.75,0.4,6663394.0,8021.6,830.6814101924804,ES-MD,5,214,1,1,384.0,266.0,360.0,389.0,384.0,79369,76392.0
3509,13,2020-08-02,529,529,0,0,0,Comunidad de Madrid,-45.0,-25.0,-25.0,-48.0,16.0,-3.0,25,0.8,1.0,0.75,0.4,6663394.0,8021.6,830.6814101924804,ES-MD,6,215,2,1,302.0,199.0,283.0,353.0,302.0,79898,76694.0
3528,13,2020-08-03,899,899,0,0,0,Comunidad de Madrid,-28.0,-16.0,2.0,-45.0,-51.0,7.0,25,0.8,1.0,0.75,0.4,6663394.0,8021.6,830.6814101924804,ES-MD,0,216,3,0,604.0,573.0,519.0,529.0,604.0,80797,77298.0
3547,13,2020-08-04,1069,1069,0,0,0,Comunidad de Madrid,-33.0,-21.0,-1.0,-47.0,-51.0,8.0,25,0.8,1.0,0.75,0.4,6663394.0,8021.6,830.6814101924804,ES-MD,1,217,4,0,668.0,573.0,562.0,738.0,668.0,81866,77966.0
